Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Month
2022-06-06,Iron Supplement,Mineral,118,28.51,2354.75,0.3,3,USA,Amazon,6
2022-06-06,Electrolyte Powder,Hydration,49,43.96,2153.81,0.0,0,UK,Walmart,6
2022-06-13,Whey Protein,Protein,98,49.87,3665.56,0.25,1,UK,Walmart,6
2022-06-13,Vitamin C,Vitamin,110,27.56,2121.76,0.3,4,USA,iHerb,6
2022-06-13,Fish Oil,Omega,71,15.72,1115.97,0.0,1,UK,Walmart,6
2022-06-13,Multivitamin,Vitamin,57,49.32,2670.53,0.05,2,USA,iHerb,6
2022-06-13,Pre-Workout,Performance,96,38.15,2930.07,0.2,4,UK,Amazon,6
2022-06-13,BCAA,Amino Acid,70,21.39,1497.12,0.0,2,Canada,Walmart,6
2022-06-13,Creatine,Performance,73,46.49,3054.08,0.1,2,UK,Walmart,6
2022-06-13,Zinc,Mineral,53,37.84,2005.41,0.0,1,USA,Amazon,6
2022-06-13,Magnesium,Mineral,57,29.13,1660.17,0.0,1,USA,Walmart,6
2022-06-13,Probiotic,Digestive,71,47.37,2522.21,0.25,1,USA,iHerb,6
2022-06-13,Ashwagandha,Herbal,95,18.61,1502.77,0.15,1,Canada,Walmart,6
2022-06-13,Melatonin,Sleep Aid,76,42.74,2760.99,0.15,0,USA,Amazon,6
2022-06-13,Biotin,Vitamin,46,44.35,2039.94,0.0,0,USA,Amazon,6
2022-06-13,Green Tea Extract,Fat Burner,64,51.25,2787.95,0.15,3,Canada,Walmart,6
2022-06-13,Iron Supplement,Mineral,46,43.7,2010.4,0.0,0,Canada,Amazon,6
2022-06-13,Electrolyte Powder,Hydration,46,38.81,1785.11,0.0,1,UK,Amazon,6
2022-06-20,Whey Protein,Protein,91,18.33,1668.02,0.0,2,USA,iHerb,6
2022-06-20,Vitamin C,Vitamin,93,23.98,1895.28,0.15,3,USA,iHerb,6
2022-06-20,Fish Oil,Omega,116,16.97,1476.78,0.25,3,USA,iHerb,6
2022-06-20,Multivitamin,Vitamin,92,27.03,2238.4,0.1,4,USA,Walmart,6
2022-06-20,Pre-Workout,Performance,119,38.88,3238.34,0.3,5,USA,Walmart,6
2022-06-20,BCAA,Amino Acid,95,21.1,1703.47,0.15,2,UK,Walmart,6
2022-06-20,Creatine,Performance,75,25.29,1896.41,0.0,1,Canada,Walmart,6
2022-06-20,Zinc,Mineral,86,39.33,2705.79,0.2,1,USA,Amazon,6
2022-06-20,Magnesium,Mineral,87,38.05,2648.04,0.2,2,UK,Walmart,6
2022-06-20,Probiotic,Digestive,93,45.04,2932.14,0.3,3,UK,Amazon,6
2022-06-20,Ashwagandha,Herbal,49,31.03,1520.42,0.0,1,Canada,Walmart,6
2022-06-20,Melatonin,Sleep Aid,53,41.37,2192.39,0.0,2,UK,iHerb,6
2022-06-20,Biotin,Vitamin,95,36.73,2791.46,0.2,1,USA,Walmart,6
2022-06-20,Green Tea Extract,Fat Burner,80,15.01,1141.03,0.05,1,UK,Amazon,6
2022-06-20,Iron Supplement,Mineral,52,38.63,2009.01,0.0,1,UK,iHerb,6
2022-06-20,Electrolyte Powder,Hydration,55,33.42,1838.26,0.0,2,Canada,Amazon,6
2022-06-27,Whey Protein,Protein,113,38.97,3302.86,0.25,2,USA,iHerb,6
2022-06-27,Vitamin C,Vitamin,88,39.4,2947.13,0.15,4,USA,iHerb,6
2022-06-27,Fish Oil,Omega,68,26.65,1812.16,0.0,0,USA,iHerb,6
2022-06-27,Multivitamin,Vitamin,75,40.15,2559.79,0.15,3,USA,iHerb,6
2022-06-27,Pre-Workout,Performance,88,25.55,2248.38,0.0,2,Canada,Amazon,6
2022-06-27,BCAA,Amino Acid,83,20.71,1633.15,0.05,3,Canada,Walmart,6
2022-06-27,Creatine,Performance,56,49.26,2758.67,0.0,1,UK,Amazon,6
2022-06-27,Zinc,Mineral,81,36.73,2529.11,0.15,3,UK,iHerb,6
2022-06-27,Magnesium,Mineral,109,27.36,2236.28,0.25,1,USA,Amazon,6
2022-06-27,Probiotic,Digestive,57,30.32,1728.36,0.0,1,USA,Amazon,6
2022-06-27,Ashwagandha,Herbal,66,38.09,2136.59,0.15,2,UK,Amazon,6
2022-06-27,Melatonin,Sleep Aid,65,33.88,1982.02,0.1,1,USA,iHerb,6
2022-06-27,Biotin,Vitamin,61,48.16,2644.07,0.1,2,USA,Walmart,6
2022-06-27,Green Tea Extract,Fat Burner,89,37.88,2528.8,0.25,3,Canada,iHerb,6
2022-06-27,Iron Supplement,Mineral,42,47.45,1992.73,0.0,2,USA,iHerb,6
2022-06-27,Electrolyte Powder,Hydration,58,37.01,2146.56,0.0,2,UK,Walmart,6
2022-07-04,Whey Protein,Protein,97,51.74,3512.86,0.3,4,USA,Amazon,7
2022-07-04,Vitamin C,Vitamin,71,21.47,1524.26,0.0,1,UK,iHerb,7
2022-07-04,Fish Oil,Omega,83,15.54,1289.48,0.0,1,UK,Walmart,7
2022-07-04,Multivitamin,Vitamin,64,41.37,2515.03,0.05,1,Canada,Walmart,7
2022-07-04,Pre-Workout,Performance,98,45.83,3368.24,0.25,1,UK,Walmart,7
2022-07-04,BCAA,Amino Acid,59,44.33,2615.69,0.0,1,UK,Amazon,7
2022-07-04,Creatine,Performance,79,31.08,2455.32,0.0,2,UK,iHerb,7
2022-07-04,Zinc,Mineral,81,15.35,1243.49,0.0,1,Canada,iHerb,7
2022-07-04,Magnesium,Mineral,107,34.57,2589.59,0.3,4,USA,Amazon,7
2022-07-04,Probiotic,Digestive,77,38.01,2487.71,0.15,3,USA,iHerb,7
2022-07-04,Ashwagandha,Herbal,55,47.13,2203.54,0.15,1,USA,Amazon,7
2022-07-04,Melatonin,Sleep Aid,97,31.1,2262.81,0.25,2,USA,Walmart,7
2022-07-04,Biotin,Vitamin,68,35.58,2419.77,0.0,1,UK,iHerb,7
2022-07-04,Green Tea Extract,Fat Burner,94,28.99,2180.22,0.2,1,USA,Amazon,7
2022-07-04,Iron Supplement,Mineral,51,46.61,2258.26,0.05,1,UK,iHerb,7
2022-07-04,Electrolyte Powder,Hydration,88,20.1,1680.56,0.05,1,UK,Walmart,7
2022-07-11,Whey Protein,Protein,83,32.82,2724.36,0.0,3,UK,Walmart,7
2022-07-11,Vitamin C,Vitamin,66,31.91,2106.16,0.0,1,Canada,Walmart,7
2022-07-11,Fish Oil,Omega,85,32.71,2363.33,0.15,1,UK,Amazon,7
2022-07-11,Multivitamin,Vitamin,89,16.77,1417.94,0.05,3,UK,Walmart,7
2022-07-11,Pre-Workout,Performance,75,23.02,1726.36,0.0,2,Canada,iHerb,7
2022-07-11,BCAA,Amino Acid,92,38.44,2652.68,0.25,3,Canada,Amazon,7
2022-07-11,Creatine,Performance,62,45.16,2659.78,0.05,2,UK,Amazon,7
2022-07-11,Zinc,Mineral,115,16.99,1465.41,0.25,4,UK,Amazon,7
2022-07-11,Magnesium,Mineral,53,43.45,2302.83,0.0,1,Canada,iHerb,7
2022-07-11,Probiotic,Digestive,127,20.45,1817.75,0.3,2,UK,Amazon,7
2022-07-11,Ashwagandha,Herbal,84,18.16,1372.89,0.1,2,Canada,Walmart,7
2022-07-11,Melatonin,Sleep Aid,94,18.91,1777.48,0.0,1,Canada,iHerb,7
2022-07-11,Biotin,Vitamin,87,16.05,1396.09,0.0,1,UK,Amazon,7
2022-07-11,Green Tea Extract,Fat Burner,42,43.47,1825.79,0.0,1,UK,Walmart,7
2022-07-11,Iron Supplement,Mineral,51,40.39,2059.97,0.0,2,UK,Walmart,7
2022-07-11,Electrolyte Powder,Hydration,77,17.12,1318.49,0.0,1,USA,Amazon,7
2022-07-18,Whey Protein,Protein,92,28.03,2578.42,0.0,4,Canada,Walmart,7
2022-07-18,Vitamin C,Vitamin,82,35.88,2795.29,0.05,3,Canada,Amazon,7
2022-07-18,Fish Oil,Omega,56,39.25,2088.15,0.05,1,USA,iHerb,7
2022-07-18,Multivitamin,Vitamin,70,32.86,2185.09,0.05,1,Canada,iHerb,7
2022-07-18,Pre-Workout,Performance,80,32.67,2613.23,0.0,2,UK,Walmart,7
2022-07-18,BCAA,Amino Acid,64,33.21,2125.73,0.0,2,Canada,Amazon,7
2022-07-18,Creatine,Performance,140,20.37,1996.22,0.3,5,UK,iHerb,7
2022-07-18,Zinc,Mineral,88,30.95,2042.99,0.25,2,Canada,Walmart,7
2022-07-18,Magnesium,Mineral,85,16.63,1413.4,0.0,1,UK,iHerb,7
2022-07-18,Probiotic,Digestive,78,18.95,1478.41,0.0,3,Canada,Amazon,7
2022-07-18,Ashwagandha,Herbal,49,46.15,2261.39,0.0,2,Canada,Amazon,7
2022-07-18,Melatonin,Sleep Aid,91,15.64,1423.31,0.0,1,Canada,Amazon,7
2022-07-18,Biotin,Vitamin,111,35.32,2940.68,0.25,4,UK,iHerb,7
2022-07-18,Green Tea Extract,Fat Burner,62,39.43,2322.71,0.05,2,Canada,Walmart,7
2022-07-18,Iron Supplement,Mineral,96,39.54,2657.07,0.3,3,Canada,iHerb,7
2022-07-18,Electrolyte Powder,Hydration,57,38.61,2200.55,0.0,0,UK,iHerb,7
2022-07-25,Whey Protein,Protein,80,28.17,2253.72,0.0,3,USA,iHerb,7
2022-07-25,Vitamin C,Vitamin,72,28.57,2057.21,0.0,1,UK,Amazon,7
2022-07-25,Fish Oil,Omega,62,34.37,2131.06,0.0,0,Canada,iHerb,7
2022-07-25,Multivitamin,Vitamin,78,24.84,1937.14,0.0,3,Canada,Walmart,7
2022-07-25,Pre-Workout,Performance,65,41.46,2695.15,0.0,2,UK,Amazon,7
2022-07-25,BCAA,Amino Acid,92,27.12,1995.78,0.2,1,USA,iHerb,7
2022-07-25,Creatine,Performance,76,34.38,2482.34,0.05,1,Canada,Walmart,7
2022-07-25,Zinc,Mineral,69,49.06,2707.94,0.2,3,UK,Walmart,7
2022-07-25,Magnesium,Mineral,78,20.79,1621.69,0.0,2,Canada,Amazon,7
2022-07-25,Probiotic,Digestive,94,25.7,2053.54,0.15,3,USA,Walmart,7
2022-07-25,Ashwagandha,Herbal,51,42.42,2163.5,0.0,1,USA,Amazon,7
2022-07-25,Melatonin,Sleep Aid,64,35.68,2283.23,0.0,1,UK,Amazon,7
2022-07-25,Biotin,Vitamin,75,39.88,2542.67,0.15,2,Canada,Amazon,7
2022-07-25,Green Tea Extract,Fat Burner,136,13.53,1288.09,0.3,5,UK,iHerb,7
2022-07-25,Iron Supplement,Mineral,74,22.63,1591.08,0.05,1,USA,iHerb,7
2022-07-25,Electrolyte Powder,Hydration,36,44.68,1608.65,0.0,0,USA,Amazon,7
2022-08-01,Whey Protein,Protein,93,27.34,2542.68,0.0,3,USA,Amazon,8
2022-08-01,Vitamin C,Vitamin,57,33.53,1911.14,0.0,0,UK,Amazon,8
2022-08-01,Fish Oil,Omega,77,17.8,1370.9,0.0,3,USA,Walmart,8
2022-08-01,Multivitamin,Vitamin,52,35.31,1836.14,0.0,2,UK,iHerb,8
2022-08-01,Pre-Workout,Performance,129,25.38,2455.55,0.25,3,USA,iHerb,8
2022-08-01,BCAA,Amino Acid,79,19.71,1557.01,0.0,1,USA,Walmart,8
2022-08-01,Creatine,Performance,77,33.44,2446.2,0.05,2,USA,Walmart,8
2022-08-01,Zinc,Mineral,80,46.11,2766.55,0.25,3,Canada,Walmart,8
2022-08-01,Magnesium,Mineral,67,27.77,1860.84,0.0,2,UK,Amazon,8
2022-08-01,Probiotic,Digestive,50,45.16,2258.07,0.0,2,UK,Amazon,8
2022-08-01,Ashwagandha,Herbal,33,49.5,1633.5,0.0,1,Canada,Amazon,8
2022-08-01,Melatonin,Sleep Aid,71,39.13,2500.35,0.1,0,UK,Walmart,8
2022-08-01,Biotin,Vitamin,88,41.27,2905.54,0.2,2,USA,Amazon,8
2022-08-01,Green Tea Extract,Fat Burner,56,37.57,2103.88,0.0,1,USA,Amazon,8
2022-08-01,Iron Supplement,Mineral,108,32.32,2618.22,0.25,2,Canada,Amazon,8
2022-08-01,Electrolyte Powder,Hydration,67,33.45,2241.01,0.0,1,UK,iHerb,8
2022-08-08,Whey Protein,Protein,73,26.7,1949.27,0.0,2,UK,Walmart,8
2022-08-08,Vitamin C,Vitamin,80,30.57,2078.75,0.15,3,UK,iHerb,8
2022-08-08,Fish Oil,Omega,75,50.3,2829.1,0.25,1,UK,iHerb,8
2022-08-08,Multivitamin,Vitamin,114,32.7,2609.65,0.3,2,USA,iHerb,8
2022-08-08,Pre-Workout,Performance,89,39.83,2836.24,0.2,2,USA,iHerb,8
2022-08-08,BCAA,Amino Acid,102,34.03,2429.42,0.3,3,USA,iHerb,8
2022-08-08,Creatine,Performance,118,28.23,2498.28,0.25,4,Canada,iHerb,8
2022-08-08,Zinc,Mineral,79,17.15,1354.68,0.0,3,Canada,Walmart,8
2022-08-08,Magnesium,Mineral,73,39.7,2463.35,0.15,2,USA,Amazon,8
2022-08-08,Probiotic,Digestive,49,43.2,2116.9,0.0,1,USA,iHerb,8
2022-08-08,Ashwagandha,Herbal,39,43.23,1686.03,0.0,1,UK,Walmart,8
2022-08-08,Melatonin,Sleep Aid,87,28.16,2082.17,0.15,3,USA,iHerb,8
2022-08-08,Biotin,Vitamin,99,22.71,2023.45,0.1,4,Canada,iHerb,8
2022-08-08,Green Tea Extract,Fat Burner,79,22.5,1777.88,0.0,2,USA,Walmart,8
2022-08-08,Iron Supplement,Mineral,52,40.6,2111.15,0.0,1,Canada,iHerb,8
2022-08-08,Electrolyte Powder,Hydration,87,28.8,2004.6,0.2,0,Canada,iHerb,8
2022-08-15,Whey Protein,Protein,123,28.28,2608.61,0.25,1,UK,iHerb,8
2022-08-15,Vitamin C,Vitamin,105,32.19,2534.88,0.25,4,Canada,Walmart,8
2022-08-15,Fish Oil,Omega,62,29.62,1836.13,0.0,2,UK,Walmart,8
2022-08-15,Multivitamin,Vitamin,56,40.54,2270.52,0.0,1,UK,iHerb,8
2022-08-15,Pre-Workout,Performance,77,41.49,3035.18,0.05,3,USA,Walmart,8
2022-08-15,BCAA,Amino Acid,75,26.92,1918.38,0.05,2,USA,Walmart,8
2022-08-15,Creatine,Performance,63,39.68,2500.08,0.0,2,UK,Amazon,8
2022-08-15,Zinc,Mineral,50,38.27,1913.58,0.0,2,Canada,iHerb,8
2022-08-15,Magnesium,Mineral,59,34.64,2043.98,0.0,2,UK,iHerb,8
2022-08-15,Probiotic,Digestive,73,22.95,1675.03,0.0,3,UK,iHerb,8
2022-08-15,Ashwagandha,Herbal,68,44.74,2585.9,0.15,1,USA,Walmart,8
2022-08-15,Melatonin,Sleep Aid,82,36.49,2692.77,0.1,3,UK,Walmart,8
2022-08-15,Biotin,Vitamin,56,45.11,2399.71,0.05,2,USA,Amazon,8
2022-08-15,Green Tea Extract,Fat Burner,69,21.57,1488.11,0.0,1,USA,Walmart,8
2022-08-15,Iron Supplement,Mineral,73,41.74,2589.67,0.15,2,USA,Walmart,8
2022-08-15,Electrolyte Powder,Hydration,64,45.6,2480.38,0.15,1,UK,Amazon,8
2022-08-22,Whey Protein,Protein,130,30.51,2776.5,0.3,3,USA,Walmart,8
2022-08-22,Vitamin C,Vitamin,77,28.87,2223.04,0.0,2,UK,Amazon,8
2022-08-22,Fish Oil,Omega,76,29.83,2040.65,0.1,3,USA,Walmart,8
2022-08-22,Multivitamin,Vitamin,75,25.67,1925.59,0.0,1,UK,Walmart,8
2022-08-22,Pre-Workout,Performance,84,26.67,2240.52,0.0,3,UK,iHerb,8
2022-08-22,BCAA,Amino Acid,92,45.33,3127.44,0.25,2,UK,Walmart,8
2022-08-22,Creatine,Performance,91,34.73,2844.52,0.1,3,UK,Walmart,8
2022-08-22,Zinc,Mineral,101,17.72,1610.58,0.1,3,Canada,iHerb,8
2022-08-22,Magnesium,Mineral,118,15.98,1413.86,0.25,5,UK,Walmart,8
2022-08-22,Probiotic,Digestive,93,27.14,2019.12,0.2,1,USA,Walmart,8
2022-08-22,Ashwagandha,Herbal,82,15.24,1187.5,0.05,0,Canada,iHerb,8
2022-08-22,Melatonin,Sleep Aid,76,21.7,1649.34,0.0,1,Canada,iHerb,8
2022-08-22,Biotin,Vitamin,57,33.8,1926.46,0.0,2,Canada,Amazon,8
2022-08-22,Green Tea Extract,Fat Burner,93,17.32,1449.58,0.1,1,USA,Amazon,8
2022-08-22,Iron Supplement,Mineral,78,33.29,2337.2,0.1,2,Canada,Walmart,8
2022-08-22,Electrolyte Powder,Hydration,52,43.75,2161.45,0.05,2,Canada,Amazon,8
2022-08-29,Whey Protein,Protein,100,28.42,2415.71,0.15,1,Canada,iHerb,8
2022-08-29,Vitamin C,Vitamin,117,27.8,2276.46,0.3,1,Canada,Walmart,8
2022-08-29,Fish Oil,Omega,110,20.5,1691.19,0.25,2,USA,Walmart,8
2022-08-29,Multivitamin,Vitamin,94,25.87,2066.63,0.15,2,UK,Amazon,8
2022-08-29,Pre-Workout,Performance,142,15.5,1650.56,0.25,6,Canada,Walmart,8
2022-08-29,BCAA,Amino Acid,57,42.33,2292.34,0.05,2,UK,Amazon,8
2022-08-29,Creatine,Performance,88,21.13,1859.17,0.0,1,Canada,Amazon,8
2022-08-29,Zinc,Mineral,51,43.65,2226.28,0.0,0,Canada,Amazon,8
2022-08-29,Magnesium,Mineral,111,23.7,1972.78,0.25,3,USA,iHerb,8
2022-08-29,Probiotic,Digestive,91,22.21,1718.04,0.15,1,USA,iHerb,8
2022-08-29,Ashwagandha,Herbal,28,46.18,1293.07,0.0,0,Canada,Walmart,8
2022-08-29,Melatonin,Sleep Aid,83,24.1,2000.34,0.0,3,Canada,iHerb,8
2022-08-29,Biotin,Vitamin,88,25.18,1994.37,0.1,2,USA,Amazon,8
2022-08-29,Green Tea Extract,Fat Burner,58,36.72,2129.57,0.0,1,Canada,Amazon,8
2022-08-29,Iron Supplement,Mineral,65,26.62,1730.15,0.0,0,Canada,Amazon,8
2022-08-29,Electrolyte Powder,Hydration,56,37.09,2077.22,0.0,1,UK,Amazon,8
2022-09-05,Whey Protein,Protein,70,39.69,2639.7,0.05,3,UK,iHerb,9
2022-09-05,Vitamin C,Vitamin,100,37.1,2597.15,0.3,1,UK,iHerb,9
2022-09-05,Fish Oil,Omega,104,27.61,2153.94,0.25,4,USA,Walmart,9
2022-09-05,Multivitamin,Vitamin,78,26.24,2046.61,0.0,2,USA,iHerb,9
2022-09-05,Pre-Workout,Performance,77,27.19,2093.81,0.0,2,USA,iHerb,9
2022-09-05,BCAA,Amino Acid,70,20.41,1428.8,0.0,1,UK,Amazon,9
2022-09-05,Creatine,Performance,134,11.39,1221.51,0.2,4,Canada,Walmart,9
2022-09-05,Zinc,Mineral,51,37.89,1932.17,0.0,1,Canada,Walmart,9
2022-09-05,Magnesium,Mineral,102,22.95,1872.87,0.2,1,Canada,Walmart,9
2022-09-05,Probiotic,Digestive,63,39.17,2344.15,0.05,1,Canada,iHerb,9
2022-09-05,Ashwagandha,Herbal,94,29.06,1911.88,0.3,4,Canada,Amazon,9
2022-09-05,Melatonin,Sleep Aid,78,21.88,1621.07,0.05,3,USA,Walmart,9
2022-09-05,Biotin,Vitamin,70,34.05,2383.45,0.0,3,USA,iHerb,9
2022-09-05,Green Tea Extract,Fat Burner,50,40.11,2005.36,0.0,2,UK,Amazon,9
2022-09-05,Iron Supplement,Mineral,58,37.26,2160.99,0.0,2,Canada,Amazon,9
2022-09-05,Electrolyte Powder,Hydration,81,30.37,2213.86,0.1,2,Canada,iHerb,9
2022-09-12,Whey Protein,Protein,87,24.07,2093.91,0.0,2,USA,Amazon,9
2022-09-12,Vitamin C,Vitamin,77,49.14,2837.72,0.25,2,Canada,iHerb,9
2022-09-12,Fish Oil,Omega,70,25.69,1798.37,0.0,1,Canada,iHerb,9
2022-09-12,Multivitamin,Vitamin,47,46.1,2166.55,0.0,0,USA,Walmart,9
2022-09-12,Pre-Workout,Performance,53,48.21,2555.04,0.0,1,USA,Walmart,9
2022-09-12,BCAA,Amino Acid,44,42.27,1860.02,0.0,0,USA,Amazon,9
2022-09-12,Creatine,Performance,81,32.52,2502.42,0.05,2,USA,iHerb,9
2022-09-12,Zinc,Mineral,78,27.83,1953.84,0.1,2,UK,iHerb,9
2022-09-12,Magnesium,Mineral,66,32.58,2149.99,0.0,1,UK,Amazon,9
2022-09-12,Probiotic,Digestive,58,29.62,1718.06,0.0,2,USA,Walmart,9
2022-09-12,Ashwagandha,Herbal,85,39.72,2700.68,0.2,3,UK,Amazon,9
2022-09-12,Melatonin,Sleep Aid,45,47.82,2151.74,0.0,0,Canada,Amazon,9
2022-09-12,Biotin,Vitamin,54,46.25,2372.52,0.05,2,UK,iHerb,9
2022-09-12,Green Tea Extract,Fat Burner,57,39.54,2140.94,0.05,1,UK,Amazon,9
2022-09-12,Iron Supplement,Mineral,79,41.62,2794.7,0.15,2,UK,Amazon,9
2022-09-12,Electrolyte Powder,Hydration,86,41.77,2873.78,0.2,2,USA,iHerb,9
2022-09-19,Whey Protein,Protein,90,25.0,2250.16,0.0,4,Canada,iHerb,9
2022-09-19,Vitamin C,Vitamin,72,47.11,2713.79,0.2,3,USA,iHerb,9
2022-09-19,Fish Oil,Omega,68,42.17,2437.5,0.15,2,UK,Walmart,9
2022-09-19,Multivitamin,Vitamin,34,53.11,1805.57,0.0,0,Canada,Walmart,9
2022-09-19,Pre-Workout,Performance,113,17.38,1669.0,0.15,1,Canada,Amazon,9
2022-09-19,BCAA,Amino Acid,84,18.7,1570.95,0.0,2,USA,Amazon,9
2022-09-19,Creatine,Performance,57,46.01,2622.71,0.0,2,Canada,Amazon,9
2022-09-19,Zinc,Mineral,70,22.16,1551.36,0.0,2,Canada,Walmart,9
2022-09-19,Magnesium,Mineral,71,23.7,1683.03,0.0,1,Canada,iHerb,9
2022-09-19,Probiotic,Digestive,47,41.77,1963.38,0.0,1,USA,iHerb,9
2022-09-19,Ashwagandha,Herbal,85,45.6,2713.1,0.3,3,USA,Walmart,9
2022-09-19,Melatonin,Sleep Aid,98,40.04,2942.59,0.25,1,Canada,Amazon,9
2022-09-19,Biotin,Vitamin,112,20.8,1747.34,0.25,4,Canada,Walmart,9
2022-09-19,Green Tea Extract,Fat Burner,80,24.02,1825.35,0.05,3,Canada,Walmart,9
2022-09-19,Iron Supplement,Mineral,116,18.67,1623.89,0.25,5,UK,iHerb,9
2022-09-19,Electrolyte Powder,Hydration,69,30.05,1969.47,0.05,1,USA,Walmart,9
2022-09-26,Whey Protein,Protein,114,40.53,3234.26,0.3,1,USA,Walmart,9
2022-09-26,Vitamin C,Vitamin,61,37.49,2286.99,0.0,1,Canada,Walmart,9
2022-09-26,Fish Oil,Omega,79,36.02,2560.76,0.1,1,Canada,iHerb,9
2022-09-26,Multivitamin,Vitamin,59,38.8,2289.43,0.0,1,USA,iHerb,9
2022-09-26,Pre-Workout,Performance,87,50.93,3544.76,0.2,4,USA,Walmart,9
2022-09-26,BCAA,Amino Acid,82,23.53,1833.18,0.05,2,USA,Amazon,9
2022-09-26,Creatine,Performance,54,49.28,2661.08,0.0,0,USA,Walmart,9
2022-09-26,Zinc,Mineral,85,19.1,1623.71,0.0,1,UK,Amazon,9
2022-09-26,Magnesium,Mineral,33,47.6,1570.66,0.0,1,USA,iHerb,9
2022-09-26,Probiotic,Digestive,95,26.89,2171.53,0.15,3,USA,Walmart,9
2022-09-26,Ashwagandha,Herbal,52,51.94,2295.62,0.15,0,USA,Amazon,9
2022-09-26,Melatonin,Sleep Aid,50,45.32,2266.14,0.0,1,USA,Walmart,9
2022-09-26,Biotin,Vitamin,72,34.08,2085.65,0.15,1,Canada,Walmart,9
2022-09-26,Green Tea Extract,Fat Burner,54,42.49,2294.47,0.0,1,Canada,iHerb,9
2022-09-26,Iron Supplement,Mineral,92,30.97,2564.17,0.1,3,USA,iHerb,9
2022-09-26,Electrolyte Powder,Hydration,47,41.06,1929.78,0.0,1,UK,Walmart,9
2022-10-03,Whey Protein,Protein,94,45.44,3630.65,0.15,2,USA,Walmart,10
2022-10-03,Vitamin C,Vitamin,58,41.68,2417.16,0.0,0,UK,Amazon,10
2022-10-03,Fish Oil,Omega,91,30.1,2054.29,0.25,1,Canada,iHerb,10
2022-10-03,Multivitamin,Vitamin,52,46.15,2399.74,0.0,1,USA,Walmart,10
2022-10-03,Pre-Workout,Performance,56,47.83,2678.28,0.0,0,Canada,Amazon,10
2022-10-03,BCAA,Amino Acid,65,39.1,2541.45,0.0,2,USA,iHerb,10
2022-10-03,Creatine,Performance,110,30.21,2658.76,0.2,5,Canada,Walmart,10
2022-10-03,Zinc,Mineral,102,14.09,1293.37,0.1,1,UK,Walmart,10
2022-10-03,Magnesium,Mineral,87,46.96,3063.97,0.25,1,USA,Amazon,10
2022-10-03,Probiotic,Digestive,99,19.12,1514.15,0.2,3,Canada,Amazon,10
2022-10-03,Ashwagandha,Herbal,112,17.48,1468.57,0.25,4,USA,iHerb,10
2022-10-03,Melatonin,Sleep Aid,57,32.15,1832.43,0.0,2,UK,Amazon,10
2022-10-03,Biotin,Vitamin,90,32.59,2492.86,0.15,3,UK,Amazon,10
2022-10-03,Green Tea Extract,Fat Burner,111,24.23,2016.83,0.25,4,USA,Amazon,10
2022-10-03,Iron Supplement,Mineral,71,21.22,1506.72,0.0,2,USA,Amazon,10
2022-10-03,Electrolyte Powder,Hydration,55,36.03,1981.62,0.0,1,Canada,iHerb,10
2022-10-10,Whey Protein,Protein,108,19.13,1962.95,0.05,4,UK,iHerb,10
2022-10-10,Vitamin C,Vitamin,113,22.71,1924.68,0.25,2,USA,iHerb,10
2022-10-10,Fish Oil,Omega,95,38.92,2588.12,0.3,3,Canada,iHerb,10
2022-10-10,Multivitamin,Vitamin,78,24.85,1937.97,0.0,2,USA,iHerb,10
2022-10-10,Pre-Workout,Performance,99,20.72,2051.38,0.0,1,UK,Walmart,10
2022-10-10,BCAA,Amino Acid,55,45.32,2492.35,0.0,0,Canada,Walmart,10
2022-10-10,Creatine,Performance,117,18.12,1907.79,0.1,1,UK,Amazon,10
2022-10-10,Zinc,Mineral,83,44.1,2745.52,0.25,3,Canada,iHerb,10
2022-10-10,Magnesium,Mineral,41,44.5,1824.56,0.0,1,USA,Amazon,10
2022-10-10,Probiotic,Digestive,79,27.35,2052.97,0.05,2,USA,Walmart,10
2022-10-10,Ashwagandha,Herbal,78,36.16,2115.47,0.25,2,UK,iHerb,10
2022-10-10,Melatonin,Sleep Aid,59,31.56,1861.9,0.0,2,UK,Amazon,10
2022-10-10,Biotin,Vitamin,71,38.76,2614.43,0.05,1,Canada,iHerb,10
2022-10-10,Green Tea Extract,Fat Burner,89,39.8,2656.53,0.25,1,UK,Walmart,10
2022-10-10,Iron Supplement,Mineral,103,36.54,2634.76,0.3,3,USA,Amazon,10
2022-10-10,Electrolyte Powder,Hydration,65,22.3,1449.77,0.0,1,USA,iHerb,10
2022-10-17,Whey Protein,Protein,96,50.4,3870.72,0.2,2,Canada,Amazon,10
2022-10-17,Vitamin C,Vitamin,112,26.96,2113.55,0.3,4,UK,Amazon,10
2022-10-17,Fish Oil,Omega,93,24.26,1918.08,0.15,3,Canada,Amazon,10
2022-10-17,Multivitamin,Vitamin,85,44.45,3211.56,0.15,2,USA,Amazon,10
2022-10-17,Pre-Workout,Performance,118,26.41,2492.69,0.2,3,USA,Amazon,10
2022-10-17,BCAA,Amino Acid,88,25.59,2026.39,0.1,1,UK,Amazon,10
2022-10-17,Creatine,Performance,83,25.66,2129.4,0.0,2,UK,iHerb,10
2022-10-17,Zinc,Mineral,64,46.07,2506.0,0.15,2,Canada,Walmart,10
2022-10-17,Magnesium,Mineral,44,43.73,1924.31,0.0,0,USA,iHerb,10
2022-10-17,Probiotic,Digestive,64,29.16,1866.29,0.0,3,Canada,Walmart,10
